acqf,trial,iteration,best_f,c_x,sum_c_x,cum_costs,eta
EEIPU,3,5,-2.4210472848218414,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 54.02243839235651}",54.222438395336745,3594.311610340566,0.7737809374999999
EI,4,25,-3.243207124122738,"{'0': 120.43614608705994, '1': 74.36842035931149, '2': 78.6119926316811}",273.41655907805256,9849.675111740838,0.27738957312183365
EIPU-MEMO,5,4,-2.1503069169041478,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 66.40155847294436}",66.60155847592459,3348.1593463598524,0.8145062499999999
EI,1,18,2.106954625093653,"{'0': 130.61825110685933, '1': 65.56327617971081, '2': 67.65623543246966}",263.8377627190398,8035.519963341614,0.3972143184582181
EI,5,17,2.3282254411671923,"{'0': 131.5612911973976, '1': 86.16799634307844, '2': 71.36952783551399}",289.09881537599006,7869.686876245231,0.41812033521917696
EI,3,24,1.9857915249696259,"{'0': 137.11395102486748, '1': 68.0538939195213, '2': 65.83058195649129}",270.9984269008801,9645.00256766001,0.2919890243387723
EIPU,5,6,1.3661549269355326,"{'0': 130.91250819370927, '1': 92.98958159308823, '2': 66.80611389092755}",290.708203677725,4626.126716072686,0.7350918906249998
EI,4,26,-3.243207124122738,"{'0': 124.76758402080995, '1': 74.34870014540684, '2': 83.98116540865286}",283.09744957486964,10132.772561315709,0.263520094465742
EI,2,21,-0.5216623008138562,"{'0': 124.76609973659869, '1': 51.04659655642905, '2': 63.13666138373783}",238.94935767676554,7823.093997703877,0.34056162628811465
EIPU,2,6,-2.918586197645333,"{'0': 117.7998446397459, '1': 53.24224567871266, '2': 63.13666138372462}",234.1787517021832,4187.419678507434,0.7350918906249998
EEIPU,1,5,-4.892414430491222,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 54.81517490736004}",55.01517491034027,3753.2029731144844,0.7737809374999999
EI,5,18,2.39768019938696,"{'0': 130.43634668381816, '1': 87.45581325771366, '2': 73.7008327525984}",291.5929926941302,8161.279868939361,0.3972143184582181
EIPU,3,12,-0.694347111735146,"{'0': 134.1166501437193, '1': 71.62432433187374, '2': 56.316646259150495}",262.0576207347435,6407.644382191946,0.5403600876626365
EI,1,19,2.307586536234959,"{'0': 127.96072449562692, '1': 67.86848012533875, '2': 69.82890386394233}",265.658108484908,8301.178071826522,0.37735360253530714
EI,4,27,-3.243207124122738,"{'0': 120.43614608705994, '1': 74.91318812996023, '2': 83.98076317558339}",279.33009739260353,10412.102658708312,0.25034408974245487
EI,2,22,-0.5216623008138562,"{'0': 125.15434654243052, '1': 39.720753579502876, '2': 63.13666138373783}",228.01176150567125,8051.1057592095485,0.3235335449737089
EIPU,4,7,-4.040836317288473,"{'0': 120.44074523455532, '1': 68.83319552470672, '2': 83.98124204611969}",273.25518280538176,4733.407242868402,0.6983372960937497
EI,3,25,1.9857915249696259,"{'0': 133.95390792176943, '1': 69.25630306678786, '2': 65.77608526047274}",268.98629624903003,9913.98886390904,0.27738957312183365
EI,1,20,2.307586536234959,"{'0': 135.95708563710707, '1': 76.09050581227514, '2': 77.64438130230053}",289.6919727516827,8590.870044578205,0.35848592240854177
EI,5,19,2.39768019938696,"{'0': 155.20142591662852, '1': 72.04325925998819, '2': 63.62856955445294}",290.87325473106966,8452.15312367043,0.37735360253530714
EI,4,28,-3.243207124122738,"{'0': 124.75835150653515, '1': 72.44886528803787, '2': 80.09402283214337}",277.3012396267164,10689.40389833503,0.2378268852553321
EIPU-MEMO,3,5,-5.0414864784340265,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 55.92820805137033}",56.128208054350566,3561.777502669589,0.7737809374999999
EEIPU,4,5,-3.6528746369506235,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 83.98124204611895}",84.18124204909918,3540.30235453652,0.7737809374999999
EEIPU,5,5,-1.2603166141231477,"{'0': 136.6179072051064, '1': 92.88080045815103, '2': 64.2236658803392}",293.72237354359663,3641.0549494576644,0.7737809374999999
EEIPU,2,5,-1.3765589810594263,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 63.13666138373783}",63.33666138671806,3312.830313560622,0.7737809374999999
EI,2,23,-0.5216623008138562,"{'0': 121.73912702205824, '1': 44.46838415714387, '2': 73.94098164193282}",240.14849282113494,8291.254252030683,0.30735686772502346
EIPU-MEMO,1,4,-4.039505745237198,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 89.83641627680612}",90.03641627978635,3733.229558421656,0.8145062499999999
EIPU-MEMO,2,4,-1.5549541967976404,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 88.78908661779448}",88.98908662077471,3245.4909958539097,0.8145062499999999
EIPU,3,13,-0.694347111735146,"{'0': 132.5420867675149, '1': 84.18487577638146, '2': 59.3372157576202}",276.06417830151656,6683.708560493462,0.5133420832795047
EI,5,20,2.39768019938696,"{'0': 142.26447492461534, '1': 76.72593424329025, '2': 83.40754630194454}",302.3979554698501,8754.551079140281,0.35848592240854177
EI,4,29,-3.1988982577708236,"{'0': 124.49340539851582, '1': 68.88019813012875, '2': 78.6119926316811}",271.98559616032566,10961.389494495355,0.2259355409925655
EI,1,21,2.307586536234959,"{'0': 130.27074060763243, '1': 71.14168801069546, '2': 66.80220111753661}",268.2146297358645,8859.08467431407,0.34056162628811465
EIPU,4,8,-3.8112901151223686,"{'0': 122.07947702525868, '1': 68.62704195515047, '2': 83.98124204611969}",274.68776102652885,5008.095003894931,0.6634204312890623
EI,3,26,2.589570440161238,"{'0': 140.9675056546048, '1': 69.28398358979742, '2': 65.14075125214518}",275.3922404965474,10189.381104405587,0.263520094465742
EI,2,24,-0.5216623008138562,"{'0': 115.6014735333641, '1': 38.486907059483705, '2': 63.13666138373783}",217.22504197658566,8508.47929400727,0.2919890243387723
EIPU,2,7,-2.4767797006268877,"{'0': 121.907538869022, '1': 45.83113954786237, '2': 63.13666138371333}",230.87533980059771,4418.295018308031,0.6983372960937497
EI,4,30,-3.145340854021882,"{'0': 124.0039672547178, '1': 72.61102003733566, '2': 83.98084646010949}",280.59583375216295,11241.985328247518,0.2146387639429372
EI,5,21,2.39768019938696,"{'0': 162.58902028288253, '1': 63.56674877462372, '2': 74.41597531517924}",300.5717443726855,9055.122823512967,0.34056162628811465
EI,1,22,2.307586536234959,"{'0': 126.63809737508836, '1': 83.82227818794243, '2': 64.85914471341235}",275.31952027644314,9134.404194590514,0.3235335449737089
EI,2,25,-0.5216623008138562,"{'0': 118.87365436741878, '1': 48.10001772007594, '2': 63.13666138373781}",230.11033347123254,8738.589627478503,0.27738957312183365
EIPU,1,7,-0.277451481605157,"{'0': 127.11643378976197, '1': 67.20581470048734, '2': 73.21112803186371}",267.53337652211303,5092.880532534404,0.6983372960937497
EI,4,31,-3.145340854021882,"{'0': 127.03390166242471, '1': 77.32276315411846, '2': 78.6119926316811}",282.9686574482243,11524.953985695742,0.20390682574579033
EI,3,27,2.589570440161238,"{'0': 159.9474731690209, '1': 71.20353808788362, '2': 67.8897871196389}",299.0407983765434,10488.421902782131,0.25034408974245487
EI,5,22,2.39768019938696,"{'0': 186.21735499260228, '1': 81.5920697793081, '2': 69.27791151299328}",337.08733628490364,9392.21015979787,0.3235335449737089
EI,1,23,2.307586536234959,"{'0': 127.09801082300177, '1': 81.89450905927166, '2': 73.31155874055767}",282.30407862283107,9416.708273213344,0.30735686772502346
EI,4,32,-3.145340854021882,"{'0': 120.43614608705994, '1': 76.04994922694027, '2': 78.6119926316811}",275.0980879456813,11800.052073641424,0.1937114844585008
EI,2,26,-0.5216623008138562,"{'0': 126.24953706025202, '1': 41.685739511901645, '2': 73.3420430792075}",241.27731965136115,8979.866947129864,0.263520094465742
EIPU,5,7,1.3661549269355326,"{'0': 125.98207199394199, '1': 88.28169128838687, '2': 69.9178624335659}",284.18162571589477,4910.30834178858,0.6983372960937497
EI,3,28,2.589570440161238,"{'0': 141.2478704833662, '1': 89.41829355738881, '2': 69.38772283648471}",300.05388687723973,10788.475789659371,0.2378268852553321
EI,1,24,2.307586536234959,"{'0': 126.79716208742113, '1': 86.82126481061903, '2': 79.61449184799795}",293.2329187460381,9709.941191959382,0.2919890243387723
EIPU,4,9,-3.8112901151223686,"{'0': 120.98144229958689, '1': 68.80032591456668, '2': 83.98124204611969}",273.7630102602733,5281.858014155205,0.6302494097246091
EI,4,33,-3.145340854021882,"{'0': 122.06194554566397, '1': 72.5038961989542, '2': 78.6119926316811}",273.1778343762993,12073.229908017724,0.18402591023557577
EEIPU,1,6,-1.2447689370454396,"{'0': 0.10000000149011612, '1': 66.28993395546811, '2': 56.10103281143633}",122.49096676839457,3875.693939882879,0.7350918906249998
EIPU,3,14,-0.41082722405909955,"{'0': 157.4130428610015, '1': 69.91026117530751, '2': 62.185595903645}",289.508899939954,6973.217460433416,0.48767497911552943
EI,5,23,2.39768019938696,"{'0': 149.06741895964612, '1': 79.67002996936532, '2': 73.95968690527789}",302.6971358342893,9694.90729563216,0.30735686772502346
EI,2,27,-0.4835336174094089,"{'0': 124.51227529790825, '1': 43.89305319005918, '2': 71.10137173062667}",239.50670021859412,9219.373647348457,0.25034408974245487
EI,4,34,-3.145340854021882,"{'0': 135.55266311693714, '1': 77.11510450572848, '2': 78.6119926316811}",291.27976025434674,12364.50966827207,0.17482461472379698
EI,3,29,2.589570440161238,"{'0': 160.7923092655033, '1': 81.61145392645885, '2': 69.68376427679769}",312.08752746875984,11100.563317128132,0.2259355409925655
EIPU,2,8,-2.4767797006268877,"{'0': 123.7906342160188, '1': 41.63453089805021, '2': 80.40369023495919}",245.8288553490282,4664.123873657059,0.6634204312890623
EI,1,25,2.307586536234959,"{'0': 127.09670728967907, '1': 86.83003920778701, '2': 78.83894812851946}",292.76569462598553,10002.706886585367,0.27738957312183365
EI,5,24,2.39768019938696,"{'0': 164.86415337943592, '1': 73.24443158330483, '2': 64.5984846417266}",302.70706960446734,9997.614365236626,0.2919890243387723
EIPU-MEMO,4,5,-0.4776484709445301,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 65.70096882746105}",65.90096883044129,3405.578061915437,0.7737809374999999
EEIPU,4,6,-3.389416771869869,"{'0': 0.10000000149011612, '1': 71.2935623233495, '2': 83.98124204611969}",155.3748043709593,3695.677158907479,0.7350918906249998
EI,4,35,-3.145340854021882,"{'0': 125.92468300463364, '1': 90.92098098004624, '2': 78.6119926316811}",295.45765661636096,12659.967324888432,0.16608338398760714
EIPU-MEMO,5,5,-2.1503069169041478,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 81.86495903605207}",82.0649590390323,3430.2243053988846,0.7737809374999999
EI,3,30,2.589570440161238,"{'0': 220.96691073725822, '1': 77.34282788365155, '2': 79.55009195735491}",377.8598305782647,11478.423147706397,0.2146387639429372
EI,2,28,-0.4835336174094089,"{'0': 123.72014252466373, '1': 37.29919540186424, '2': 79.74950287862647}",240.7688408051544,9460.142488153611,0.2378268852553321
EI,5,25,2.39768019938696,"{'0': 175.90801068628232, '1': 64.58863926334936, '2': 62.56295516484179}",303.05960511447347,10300.6739703511,0.27738957312183365
EIPU,4,10,-3.8112901151223686,"{'0': 120.80850774128001, '1': 68.31613215753879, '2': 83.98124204611969}",273.10588194493846,5554.963896100143,0.5987369392383786
EEIPU,5,6,-1.0273170619173368,"{'0': 0.10000000149011612, '1': 83.16872748828612, '2': 63.87837332476334}",147.14710081453958,3788.202050272204,0.7350918906249998
EI,4,36,-3.145340854021882,"{'0': 123.48293863530955, '1': 77.75913155892795, '2': 78.6119926316811}",279.8540628259186,12939.82138771435,0.15777921478822676
EI,1,26,2.5809005238116347,"{'0': 126.93949106174736, '1': 78.70192427712468, '2': 73.42442590428077}",279.0658412431528,10281.77272782852,0.263520094465742
EEIPU,2,6,-1.3765589810594263,"{'0': 0.10000000149011612, '1': 56.28129214165455, '2': 63.13666138373783}",119.51795352688251,3432.3482670875046,0.7350918906249998
EI,5,26,2.39768019938696,"{'0': 227.89731936887526, '1': 61.07599368792461, '2': 77.55640100597432}",366.52971406277413,10667.203684413873,0.263520094465742
EI,4,37,-3.145340854021882,"{'0': 199.36660237394798, '1': 71.36390477853013, '2': 83.9812420461196}",354.7117491985978,13294.533136912947,0.14989025404881542
EI,3,31,2.589570440161238,"{'0': 143.0134468298374, '1': 70.68593735480356, '2': 64.9253319275052}",278.6247161121462,11757.047863818543,0.20390682574579033
EI,2,29,-0.4835336174094089,"{'0': 118.65053637293933, '1': 37.46716427259477, '2': 73.65651749418427}",229.77421813971839,9689.91670629333,0.2259355409925655
EIPU,3,15,-0.41082722405909955,"{'0': 148.4645225164203, '1': 70.34056054704813, '2': 72.10438573656948}",290.9094688000379,7264.126929233454,0.46329123015975293
EI,1,27,2.5809005238116347,"{'0': 127.03017055926748, '1': 88.4196881858498, '2': 70.89526046639557}",286.34511921151284,10568.117847040034,0.25034408974245487
EIPU,1,8,0.35146852638649273,"{'0': 127.1258609538313, '1': 66.7735384277158, '2': 72.52180178463874}",266.4212011661858,5359.3017337005895,0.6634204312890623
EEIPU,3,6,-0.3150027616178521,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 65.92116510492747}",66.1211651079077,3660.432775448474,0.7350918906249998
EI,4,38,-3.145340854021882,"{'0': 124.9814304666726, '1': 70.76066167359869, '2': 83.98124204611966}",279.72333418639096,13574.256471099337,0.14239574134637464
EIPU,2,9,-1.4468697442072822,"{'0': 126.36607077098054, '1': 41.49624824062711, '2': 76.47075179326646}",244.33307080487413,4908.456944461934,0.6302494097246091
EI,5,27,2.39768019938696,"{'0': 190.16574517343815, '1': 60.55592346765101, '2': 56.38349983275707}",307.1051684738462,10974.30885288772,0.25034408974245487
EI,2,30,-0.4835336174094089,"{'0': 134.40851367207793, '1': 38.460043626117894, '2': 78.81890367924939}",251.6874609774452,9941.604167270776,0.2146387639429372
EIPU,4,11,-3.8112901151223686,"{'0': 120.78769608239121, '1': 68.5873348529805, '2': 89.95399887879236}",279.3290298141641,5834.292925914307,0.5688000922764596
EI,3,32,2.589570440161238,"{'0': 155.42900973142417, '1': 63.85520805474576, '2': 68.05605596689787}",287.3402737530678,12044.388137571612,0.1937114844585008
EI,4,39,-3.145340854021882,"{'0': 141.13123859258639, '1': 74.88153084506072, '2': 83.98124204611949}",299.9940114837666,13874.250482583104,0.1352759542790559
EI,1,28,2.646096033601806,"{'0': 126.85705517595261, '1': 76.74341061130642, '2': 74.29808042651561}",277.89854621377464,10846.016393253809,0.2378268852553321
EI,5,28,2.39768019938696,"{'0': 196.12808126580342, '1': 67.45401276686526, '2': 84.68877336881282}",348.2708674014815,11322.5797202892,0.2378268852553321
EIPU,2,10,-1.4468697442072822,"{'0': 125.33120514443816, '1': 43.12635527115578, '2': 78.83328295730763}",247.29084337290158,5155.747787834835,0.5987369392383786
EI,2,31,-0.4835336174094089,"{'0': 128.2376205483509, '1': 37.514208353517446, '2': 75.24636962934008}",240.99819853120843,10182.602365801984,0.20390682574579033
EI,4,40,-3.145340854021882,"{'0': 123.65335205890818, '1': 95.68258876411659, '2': 83.98124204611969}",303.31718286914446,14177.567665452249,0.1285121565651031
EIPU-MEMO,1,5,-4.039505745237198,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 55.25039266644862}",55.45039266942885,3788.6799510910846,0.7737809374999999
EI,1,29,2.646096033601806,"{'0': 126.93847904677963, '1': 78.13079713514735, '2': 78.61584965906769}",283.68512584099466,11129.701519094804,0.2259355409925655
EI,3,33,2.589570440161238,"{'0': 139.20249945471375, '1': 75.55429017224803, '2': 73.75968585695989}",288.5164754839217,12332.904613055534,0.18402591023557577
EI,5,29,2.6406178847189015,"{'0': 129.35163379762704, '1': 87.47216000756521, '2': 71.64082157933129}",288.46461538452354,11611.044335673725,0.2259355409925655
EIPU,4,12,-3.4159864209497552,"{'0': 124.75158062642143, '1': 69.22494804818996, '2': 83.98124204611969}",277.9577707207311,6112.2506966350375,0.5403600876626365
EIPU,3,16,0.8048474014359976,"{'0': 145.33094610650926, '1': 72.98613974004721, '2': 67.72751532514954}",286.044601171706,7550.1715304051595,0.44012666865176525
EI,2,32,-0.4835336174094089,"{'0': 123.73099596285161, '1': 57.04737442927589, '2': 77.69198978302154}",258.47036017514904,10441.072725977134,0.1937114844585008
EEIPU,1,7,-1.2447689370454396,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 50.62379310454473}",50.82379310752496,3926.517732990404,0.6983372960937497
EI,3,34,2.589570440161238,"{'0': 229.6720535946001, '1': 91.67926907244784, '2': 66.97817963853421}",388.3295023055822,12721.234115361116,0.17482461472379698
EIPU,2,11,-1.4468697442072822,"{'0': 124.05392204681405, '1': 42.54481190799076, '2': 79.8238922348635}",246.42262618966828,5402.170414024504,0.5688000922764596
EEIPU,5,7,-1.0273170619173368,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 76.7441382324492}",76.94413823542943,3865.1461885076333,0.6983372960937497
EI,1,30,2.718006942447319,"{'0': 126.81719995027868, '1': 80.85027429880567, '2': 71.421583155735}",279.08905740481936,11408.790576499623,0.2146387639429372
EIPU,1,9,0.35146852638649273,"{'0': 129.30198790287082, '1': 66.35461874265046, '2': 72.60471967214532}",268.2613263176666,5627.563060018256,0.6302494097246091
EI,5,30,2.6406178847189015,"{'0': 226.55776859023166, '1': 63.63656440103054, '2': 58.44664019770309}",348.6409731889653,11959.68530886269,0.2146387639429372
EIPU,5,8,1.6285621295976607,"{'0': 127.65307916848329, '1': 88.72396691816492, '2': 69.87238867809427}",286.24943476474243,5196.557776553323,0.6634204312890623
EI,2,33,-0.4835336174094089,"{'0': 128.29836239594803, '1': 62.0884835995119, '2': 75.47830525893741}",265.86515125439735,10706.93787723153,0.18402591023557577
EIPU,4,13,-3.3512349779644417,"{'0': 121.18244762509926, '1': 69.24349589720029, '2': 83.98124204611969}",274.4071855684192,6386.657882203457,0.5133420832795047
EEIPU,4,7,-3.389416771869869,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 83.98124203759298}",84.18124204057321,3779.8584009480523,0.6983372960937497
EI,1,31,2.718006942447319,"{'0': 174.05478807291354, '1': 79.29293921562464, '2': 89.98780575692317}",343.3355330454614,11752.126109545085,0.20390682574579033
EI,3,35,2.589570440161238,"{'0': 143.68721305414715, '1': 72.54807430481162, '2': 68.14101351374843}",284.3763008727072,13005.610416233823,0.16608338398760714
EIPU,3,17,0.8048474014359976,"{'0': 143.0840408787049, '1': 80.21316640286308, '2': 66.35025556700006}",289.647462848568,7839.818993253728,0.41812033521917696
EIPU,4,14,-3.2380864083713794,"{'0': 122.78339566693698, '1': 72.62873587801258, '2': 83.98124204611969}",279.39337359106923,6666.051255794527,0.48767497911552943
EI,5,31,2.6406178847189015,"{'0': 194.58350644652668, '1': 65.93818665934735, '2': 71.19026822958705}",331.71196133546107,12291.397270198151,0.20390682574579033
EIPU-MEMO,4,6,0.027425336151402413,"{'0': 0.10000000149011612, '1': 77.5462431025559, '2': 65.70096882746105}",143.34721193150708,3548.925273846944,0.7350918906249998
EI,2,34,-0.4835336174094089,"{'0': 129.6507237798478, '1': 53.56892205026534, '2': 77.55803700438483}",260.77768283449797,10967.715560066028,0.17482461472379698
EI,1,32,2.718006942447319,"{'0': 126.93582209844902, '1': 77.97665342618265, '2': 74.39684216615157}",279.30931769078325,12031.435427235869,0.1937114844585008
EIPU,5,9,1.6285621295976607,"{'0': 127.55662799298086, '1': 90.01429771048855, '2': 70.21579710165193}",287.78672280512137,5484.3444993584435,0.6302494097246091
EI,5,32,2.6406178847189015,"{'0': 129.37803946636603, '1': 87.06360918641262, '2': 70.59822010068221}",287.0398687534609,12578.437138951613,0.1937114844585008
EI,3,36,2.589570440161238,"{'0': 144.30228660171855, '1': 77.34896430240055, '2': 63.68467293339169}",285.3359238375108,13290.946340071334,0.15777921478822676
EIPU,2,12,-1.125265353555731,"{'0': 124.70425564707854, '1': 43.446133277976955, '2': 74.01769742269205}",242.16808634774753,5644.3385003722515,0.5403600876626365
EEIPU,3,7,-0.3150027616178521,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 66.08587950950536}",66.2858795124856,3726.7186549609596,0.6983372960937497
EIPU-MEMO,2,5,-1.5549541967976404,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 63.13666138373783}",63.33666138671806,3308.8276572406276,0.7737809374999999
EIPU,3,18,0.8048474014359976,"{'0': 155.64017409197228, '1': 66.78285524669758, '2': 65.04557810649007}",287.46860744515993,8127.287600698888,0.3972143184582181
EI,2,35,-0.4835336174094089,"{'0': 123.57604757941237, '1': 74.55269689173805, '2': 68.24002983122577}",266.3687743023762,11234.084334368405,0.16608338398760714
EIPU,1,10,0.35146852638649273,"{'0': 127.12568022743622, '1': 69.91980328723722, '2': 72.67275725093799}",269.7182407656114,5897.281300783867,0.5987369392383786
EEIPU,2,7,-1.3765589810594263,"{'0': 122.24505347724732, '1': 47.840014307018365, '2': 63.13666138373783}",233.2217291680035,3665.569996255508,0.6983372960937497
EI,3,37,2.589570440161238,"{'0': 141.3010885060735, '1': 89.95525730537639, '2': 70.31147834618474}",301.5678241576346,13592.51416422897,0.14989025404881542
EI,1,33,2.9320392723122604,"{'0': 126.66799040079053, '1': 82.95459548570254, '2': 71.55211385632316}",281.17469974281624,12312.610126978685,0.18402591023557577
EI,5,33,2.6406178847189015,"{'0': 128.00425555901893, '1': 87.69083786784682, '2': 74.06405648561434}",289.7591499124801,12868.196288864092,0.18402591023557577
EI,2,36,-0.4462643555780524,"{'0': 124.01822537902166, '1': 53.764550512146734, '2': 70.87938850870573}",248.66216439987414,11482.746498768278,0.15777921478822676
EIPU,4,15,-3.2254228561859413,"{'0': 123.30368844667268, '1': 68.71420053384125, '2': 83.98124204611969}",275.9991310266336,6942.05038682116,0.46329123015975293
EI,3,38,2.589570440161238,"{'0': 230.92157010187552, '1': 79.2442606351511, '2': 58.36762660998009}",368.53345734700673,13961.047621575975,0.14239574134637464
EIPU,3,19,0.8048474014359976,"{'0': 138.7374225733405, '1': 92.13325088666832, '2': 64.4950387636411}",295.3657122236499,8422.653312922537,0.37735360253530714
EI,1,34,2.9320392723122604,"{'0': 138.37047069834665, '1': 66.69740498588537, '2': 72.85410856786508}",277.9219842520971,12590.532111230783,0.17482461472379698
EIPU,5,10,1.6285621295976607,"{'0': 130.82179864494498, '1': 88.88608014909798, '2': 69.42310009090201}",289.13097888494497,5773.475478243388,0.5987369392383786
EI,5,34,2.6406178847189015,"{'0': 227.9846929972975, '1': 60.41983539860287, '2': 77.55794670976314}",365.9624751056635,13234.158763969755,0.17482461472379698
EIPU-MEMO,3,6,-1.9537778277223468,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 63.48240326782019}",63.68240327080042,3625.4599059403895,0.7350918906249998
EI,2,37,-0.4462643555780524,"{'0': 120.53152548691318, '1': 75.35448686108197, '2': 71.59503115276212}",267.48104350075727,11750.227542269035,0.14989025404881542
EIPU,2,13,-1.125265353555731,"{'0': 127.64109863891014, '1': 39.70269915100808, '2': 83.23595622947417}",250.5797540193924,5894.918254391644,0.5133420832795047
EI,3,39,2.589570440161238,"{'0': 130.79640805481813, '1': 84.66675104359891, '2': 73.15597246417684}",288.6191315625939,14249.66675313857,0.1352759542790559
EI,5,35,2.6406178847189015,"{'0': 228.38350450902786, '1': 78.00388875896883, '2': 64.40170952366371}",370.7891027916604,13604.947866761417,0.16608338398760714
EI,1,35,2.9320392723122604,"{'0': 129.53554261499823, '1': 74.03854252002193, '2': 72.8184269607157}",276.39251209573587,12866.924623326518,0.16608338398760714
EIPU,3,20,0.8048474014359976,"{'0': 142.90418932129705, '1': 94.13822756646093, '2': 76.82815575053165}",313.8705726382896,8736.523885560828,0.35848592240854177
EI,5,36,2.6406178847189015,"{'0': 228.39288767666005, '1': 57.83612953533225, '2': 85.58341597832167}",371.812433190314,13976.760299951731,0.15777921478822676
EI,2,38,-0.4462643555780524,"{'0': 122.66102038101378, '1': 73.1383825431533, '2': 68.55296318552115}",264.3523661096882,12014.579908378722,0.14239574134637464
EI,3,40,2.589570440161238,"{'0': 124.8725194987422, '1': 92.13398851444882, '2': 65.529776651866}",282.536284665057,14532.203037803627,0.1285121565651031
EI,5,37,2.6406178847189015,"{'0': 228.3831224735224, '1': 61.43521659885456, '2': 49.48474445578353}",339.30308352816047,14316.063383479892,0.14989025404881542
EIPU,1,11,0.35146852638649273,"{'0': 129.99430324811576, '1': 66.72296078967494, '2': 74.03838987325616}",270.75565391104686,6168.036954694913,0.5688000922764596
EI,2,39,-0.4462643555780524,"{'0': 123.76353538802516, '1': 63.88862556962032, '2': 69.86642783797888}",257.5185887956244,12272.098497174347,0.1352759542790559
EIPU,4,16,-3.2254228561859413,"{'0': 122.45634164914271, '1': 69.9343808482923, '2': 83.98124204611969}",276.3719645435547,7218.422351364715,0.44012666865176525
EI,5,38,2.6406178847189015,"{'0': 228.1848203371233, '1': 86.28287257784625, '2': 81.1442403586206}",395.6119332735902,14711.675316753483,0.14239574134637464
EI,1,36,2.9320392723122604,"{'0': 128.48226591306482, '1': 67.58110302999842, '2': 67.73312635299575}",263.796495296059,13130.721118622578,0.15777921478822676
EEIPU,5,8,-0.9481093219941377,"{'0': 0.10000000149011612, '1': 90.57714512996702, '2': 67.09889338377432}",157.77603851523145,4022.9222270228647,0.6634204312890623
EEIPU,4,8,-3.36119170392418,"{'0': 0.10000000149011612, '1': 78.40447120197985, '2': 83.98124204611969}",162.48571324958965,3942.344114197642,0.6634204312890623
EIPU,3,21,0.8048474014359976,"{'0': 127.33989874076826, '1': 89.97509319719049, '2': 69.13341856626184}",286.4484105042206,9022.972296065049,0.34056162628811465
EI,2,40,-0.4462643555780524,"{'0': 123.4477825412655, '1': 72.15675321139092, '2': 73.98452692176444}",269.58906267442086,12541.687559848768,0.1285121565651031
EI,5,39,2.6406178847189015,"{'0': 228.32840257019984, '1': 83.43283467639662, '2': 89.5887284268327}",401.34996567342915,15113.025282426912,0.1352759542790559
EIPU,2,14,-1.125265353555731,"{'0': 122.88607535569966, '1': 47.06535291897987, '2': 65.28704875875488}",235.2384770334344,6130.156731425079,0.48767497911552943
EEIPU,1,8,0.8794030078621673,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 74.75775196479029}",74.95775196777052,4001.4754849581745,0.6634204312890623
EI,1,37,2.9320392723122604,"{'0': 133.90460260517537, '1': 73.32868140990468, '2': 69.4633079749799}",276.6965919900599,13407.417710612637,0.14989025404881542
EIPU,4,17,-3.2254228561859413,"{'0': 130.05797201070504, '1': 70.58734944677076, '2': 83.98124204611969}",284.6265635035955,7503.04891486831,0.41812033521917696
EIPU-MEMO,1,6,-3.9332023843799773,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 83.7177449518922}",83.91774495487243,3872.597696045957,0.7350918906249998
EIPU,4,18,-3.2254228561859413,"{'0': 126.85668110225794, '1': 73.01585128116719, '2': 83.98124204611969}",283.85377442954484,7786.9026892978545,0.3972143184582181
EI,5,40,2.6406178847189015,"{'0': 228.25098469192983, '1': 82.12996139756497, '2': 61.54790015911658}",371.92884624861136,15484.954128675523,0.1285121565651031
EIPU,3,22,0.8048474014359976,"{'0': 130.16200493404324, '1': 88.776499317927, '2': 67.16107120040758}",286.09957545237785,9309.071871517426,0.3235335449737089
EIPU-MEMO,5,6,-0.10138015147826895,"{'0': 0.10000000149011612, '1': 0.10000000149011612, '2': 68.19276934734584}",68.39276935032608,3498.6170747492106,0.7350918906249998
EI,1,38,2.9320392723122604,"{'0': 126.63809737508836, '1': 85.48279545654022, '2': 70.6557839170061}",282.77667674863466,13690.194387361273,0.14239574134637464
